customer_id,question,day,create_dt
CUSTOMER000000025253,,3,2024-03-25 23:01:30.086
CUSTOMER000000025269,아이와 함께,4,2024-03-26 11:42:17.178
CUSTOMER000000025273,한라산,5,2024-03-26 13:41:06.511
CUSTOMER000000025273,한라산,5,2024-03-26 13:42:13.361
CUSTOMER000000025275,가족여행으로,3,2024-03-26 14:10:57.438
CUSTOMER000000023196,,2,2024-03-26 14:59:24.069
CUSTOMER000000024991,아이와,3,2024-03-26 16:09:34.069
CUSTOMER000000025276,가족여행,5,2024-03-26 16:22:39.349
CUSTOMER000000025277,데이트,3,2024-03-26 18:32:55.681
CUSTOMER000000025278,,5,2024-03-26 19:10:39.168
CUSTOMER000000025279,여자친구와,4,2024-03-26 20:46:56.746
CUSTOMER000000025279,여자친구와 동쪽,4,2024-03-26 20:48:30.303
CUSTOMER000000025279,여자친구와 우도 포함된 동쪽,4,2024-03-26 20:51:15.097
CUSTOMER000000025280,,5,2024-03-26 21:54:31.593
CUSTOMER000000025283,아이와 함께,4,2024-03-26 22:37:02.932
CUSTOMER000000025279,여자친구와 힐링 느낌이면서 사진찍기 좋으면서 풍경 이쁜 동쪽 여행 우도 포함,4,2024-03-27 00:05:25.359
CUSTOMER000000025279,숙소는 해맞이 해안로 근처니깐 동쪽으로 해서 우도 포함으로 여자친구랑 같이 힐링 할 수 있고 자연 이뻐서 사진찍기 좋은 곳들로 ,4,2024-03-27 00:26:46.109
CUSTOMER000000025284,아기랑 ,3,2024-03-27 01:08:27.589
CUSTOMER000000025288,아이,4,2024-03-27 06:28:50.597
CUSTOMER000000025288,아이들과 함께 ,4,2024-03-27 06:29:59.603
CUSTOMER000000025289,3대가함께가족여행,3,2024-03-27 07:49:30.971
CUSTOMER000000025290,,3,2024-03-27 08:00:58.439
CUSTOMER000000024920,성산일출봉에서 아르떼뮤지엄 마지막 용두암,1,2024-03-27 08:24:18.901
CUSTOMER000000024920,송악산에서 아르떼뮤지엄 마지막 용두암,1,2024-03-27 08:26:37.602
CUSTOMER000000024920,성산일출봉에서 중간에 카페 마지막 용두암,1,2024-03-27 08:32:42.429
CUSTOMER000000025292,아이랑,4,2024-03-27 08:59:02.628
CUSTOMER000000025294,,3,2024-03-27 11:08:41.599
CUSTOMER000000025294,사람 8명, 반려견 1마리 같이 다닐 수 있는곳. 자연 볼더링 가능한 암장도 있으면 좋고,3,2024-03-27 11:11:00.695
CUSTOMER000000025294,사람 8명, 반려견 1마리 같이 다닐 수 있는곳,3,2024-03-27 11:13:49.795
CUSTOMER000000025295,4살 남자아이 함께 ,4,2024-03-27 14:21:56.917
CUSTOMER000000024208,혼자 뚜벅이로,6,2024-03-27 16:32:41.967
CUSTOMER000000024208,혼자 뚜벅이로 서쪽을,6,2024-03-27 16:34:15.057
CUSTOMER000000025297,여자친구와,4,2024-03-27 16:35:27.783
CUSTOMER000000025154,혼자 걷는,4,2024-03-27 17:05:25.489
CUSTOMER000000025301,,1,2024-03-27 20:03:20.337
CUSTOMER000000023029,스포츠결기를 보는,4,2024-03-27 20:18:59.5
CUSTOMER000000025302,,4,2024-03-27 22:09:57.189
CUSTOMER000000025303,,3,2024-03-27 22:27:24.254
CUSTOMER000000025304,바이크 ,3,2024-03-28 05:11:44.959
CUSTOMER000000025304,혼자 오토바이 여행,3,2024-03-28 05:13:46.882
CUSTOMER000000025294,비오는날 강아지와,2,2024-03-28 07:32:50.67
CUSTOMER000000025294,애견동반 실내,2,2024-03-28 07:33:44.163
CUSTOMER000000025294,애견동반 관광지,2,2024-03-28 07:34:27.74
CUSTOMER000000025305,,4,2024-03-28 09:12:31.87
CUSTOMER000000025305,혼자 여행하기 좋은,4,2024-03-28 09:14:53.295
CUSTOMER000000025305,혼자 힐링할 수 있는,4,2024-03-28 09:17:12.721
CUSTOMER000000025308,,1,2024-03-28 09:37:31.452
CUSTOMER000000025308,뚜벅이,1,2024-03-28 09:37:55.24
CUSTOMER000000025310,,8,2024-03-28 14:10:13.526
CUSTOMER000000025273,한라산,6,2024-03-28 15:29:24.871
CUSTOMER000000025273,한라산,6,2024-03-28 15:30:09.609
CUSTOMER000000025253,,3,2024-03-28 15:46:20.597
CUSTOMER000000023196,,2,2024-03-28 17:54:00.889
CUSTOMER000000025312,부부,4,2024-03-28 20:42:25.535
CUSTOMER000000025315,혼자 느긋하게 보낼 수 있는 제주서쪽,1,2024-03-29 01:04:54.791
CUSTOMER000000025318,애인,3,2024-03-29 12:27:07.475
CUSTOMER000000025319,부모님과 함께가는,4,2024-03-29 13:36:38.299
CUSTOMER000000025321,,2,2024-03-29 15:14:13.016
CUSTOMER000000025322,친구,4,2024-03-29 15:59:23.933
CUSTOMER000000025322,렌트 없이 친구와,4,2024-03-29 16:00:39.107
CUSTOMER000000022117,한방여행 일정을 만들어줘,2,2024-03-29 16:39:24.208
CUSTOMER000000025324,바이크,2,2024-03-29 19:17:18.622
CUSTOMER000000025328,만1세 아이와 함께 할 수 있는,5,2024-03-29 22:00:10.64
CUSTOMER000000025328,만1세 아이와 함께 할 수 있는,5,2024-03-29 22:07:59.025
CUSTOMER000000025328,성산일정,5,2024-03-29 22:08:22.942
CUSTOMER000000025329,,5,2024-03-29 22:31:42.178
CUSTOMER000000025329,여자친구와 함께할수있는 일정을 알려줘 첫날는 애월과 한림쪽에서 놀꺼야,5,2024-03-29 22:32:36.491
CUSTOMER000000025330,아이,4,2024-03-29 22:50:55.915
CUSTOMER000000024646,배우자,3,2024-03-30 06:57:42.431
CUSTOMER000000025333,아이와 가족세명,3,2024-03-30 15:25:19.273
CUSTOMER000000025333,첫날 자유여행, 둘째날 아침 아난티 골프, 오후 스누피, 셋째날 아침 골프, 22시 비행기로 복귀,3,2024-03-30 15:27:54.674
CUSTOMER000000025333,10시 공항도착,1,2024-03-30 15:29:47.995
CUSTOMER000000025334,친구와 함께하는,4,2024-03-30 15:30:29.708
CUSTOMER000000025334,친구와 함께하는데 차가 없는,4,2024-03-30 15:30:58.38
CUSTOMER000000025334,차 없이 대중교통으로 친구와 함께하는,4,2024-03-30 15:33:45.443
CUSTOMER000000025342,여친과 함께하는,4,2024-03-31 05:44:04.395
CUSTOMER000000025342,여친과 함께하는 서귀포,4,2024-03-31 05:46:41.985
CUSTOMER000000025342,여친과 함께하는,4,2024-03-31 05:48:45.801
CUSTOMER000000025343,커플,4,2024-03-31 06:29:26.563
CUSTOMER000000025344,,4,2024-03-31 09:22:08.05
CUSTOMER000000025328,아기와 여유로운,5,2024-03-31 12:52:29.78
CUSTOMER000000025328,아기의자가 있는 맛집,5,2024-03-31 12:54:26.409
CUSTOMER000000025346,,5,2024-03-31 14:27:54.231
CUSTOMER000000025348,,4,2024-03-31 16:44:34.337
CUSTOMER000000025348,뽀로로파크,4,2024-03-31 16:46:21.606
CUSTOMER000000025351,,3,2024-03-31 18:57:17.963
CUSTOMER000000025353,,2,2024-03-31 20:23:47.854
CUSTOMER000000025354,남자친구와 함께하는,4,2024-03-31 20:42:14.021
CUSTOMER000000025358,,3,2024-03-31 23:37:12.992
CUSTOMER000000025360,,4,2024-04-01 02:45:47.805
CUSTOMER000000025361,친구와 놀러가는,3,2024-04-01 05:27:29.585
CUSTOMER000000023196,,2,2024-04-01 08:09:01.046
CUSTOMER000000025361,친구랑 가는여행,3,2024-04-01 08:51:36.193
CUSTOMER000000025364,아기와 함께,4,2024-04-01 11:12:27.916
CUSTOMER000000025364,아기와 함께,4,2024-04-01 11:16:15.911
CUSTOMER000000025365,힐링,4,2024-04-01 13:19:15.452
CUSTOMER000000025366,,3,2024-04-01 13:31:26.339
CUSTOMER000000019093,시누이랑,3,2024-04-01 14:33:01.61
CUSTOMER000000025367,,3,2024-04-01 15:10:20.733
CUSTOMER000000025368,남편과,3,2024-04-01 15:56:49.279
CUSTOMER000000024380,수학여행,3,2024-04-06 21:26:01.14
CUSTOMER000000024380,수학여행,3,2024-04-06 21:28:22.047
CUSTOMER000000025368,뚜벅이,3,2024-04-01 15:57:28.57
CUSTOMER000000007107,,5,2024-04-01 16:11:55.224
CUSTOMER000000025369,직장ㄷㅡㅇㄹㅡ,4,2024-04-01 17:33:13.767
CUSTOMER000000025371,,3,2024-04-01 17:50:36.206
CUSTOMER000000025371,,3,2024-04-01 17:51:49.342
CUSTOMER000000025374,아이,5,2024-04-01 21:10:23.367
CUSTOMER000000025374,아이와 할머니,5,2024-04-01 21:20:17.77
CUSTOMER000000025376,아기,4,2024-04-01 21:38:46.309
CUSTOMER000000025376,아기랑 같이 ,4,2024-04-01 21:40:25.812
CUSTOMER000000025377,,4,2024-04-01 21:45:56.485
CUSTOMER000000025378,친구,3,2024-04-01 22:44:16.664
CUSTOMER000000025381,부부,6,2024-04-01 23:53:18.63
CUSTOMER000000025383,,4,2024-04-02 03:18:05.504
CUSTOMER000000025383,,4,2024-04-02 03:19:38.435
CUSTOMER000000025257,친구,2,2024-04-02 08:05:41.667
CUSTOMER000000025257,친구,2,2024-04-02 08:07:23.012
CUSTOMER000000025257,친구,2,2024-04-02 08:07:57.252
CUSTOMER000000025364,아기와,4,2024-04-02 10:13:41.771
CUSTOMER000000025333,비올때,1,2024-04-02 10:25:46.765
CUSTOMER000000025387,,1,2024-04-02 12:01:16.613
CUSTOMER000000025387,신혼여행,1,2024-04-02 12:03:42.526
CUSTOMER000000025364,아기와 오름,4,2024-04-02 14:32:48.989
CUSTOMER000000025364,아기와 서쪽,4,2024-04-02 14:34:38.387
CUSTOMER000000025389,가족과 함께 할 수 있는,3,2024-04-02 14:50:51.479
CUSTOMER000000024208,비오는 날 걸어서 여행,2,2024-04-02 17:35:03.212
CUSTOMER000000024208,실내 여행지 안덕면이나 대정읍,2,2024-04-02 17:42:06.002
CUSTOMER000000024208,안덕면이나 대정읍 실내 여행지,2,2024-04-02 17:43:37.335
CUSTOMER000000025390,친구와,4,2024-04-02 19:34:21.433
CUSTOMER000000025393,,4,2024-04-02 21:06:56.93
CUSTOMER000000025395,,3,2024-04-02 23:33:58.271
CUSTOMER000000025396,짜장면,2,2024-04-03 00:31:02.704
CUSTOMER000000025396,짬뽕,2,2024-04-03 02:40:54.423
CUSTOMER000000025396,짜장면,2,2024-04-03 02:41:39.211
CUSTOMER000000008896,,3,2024-04-03 07:28:33.919
CUSTOMER000000025390,친구와 함께,4,2024-04-03 07:43:33.425
CUSTOMER000000008896,친구,3,2024-04-03 08:10:56.164
CUSTOMER000000023196,,2,2024-04-03 10:24:42.703
CUSTOMER000000025398,,5,2024-04-03 10:39:18.52
CUSTOMER000000025398,등산빼,5,2024-04-03 10:41:07.389
CUSTOMER000000025398,등산빼 바다,5,2024-04-03 10:42:46.041
CUSTOMER000000025364,아기랑 서쪽 남쪽,4,2024-04-03 10:51:46.006
CUSTOMER000000025400,아이와 함께,4,2024-04-03 11:53:16.42
CUSTOMER000000025401,아이랑,3,2024-04-03 12:42:52.389
CUSTOMER000000025257,친구,2,2024-04-03 13:12:12.556
CUSTOMER000000025257,친구,2,2024-04-03 13:15:15.295
CUSTOMER000000025257,친구,2,2024-04-03 13:15:40.871
CUSTOMER000000001011,,1,2024-04-03 13:44:40.418
CUSTOMER000000025364,두돌아기와 서쪽 남쪽,4,2024-04-03 13:52:16.805
CUSTOMER000000021041,,3,2024-04-03 14:21:07.705
CUSTOMER000000025406,아이와 함께 할 수 있는,5,2024-04-03 19:37:27.835
CUSTOMER000000025393,,4,2024-04-03 19:49:01.358
CUSTOMER000000025408,,3,2024-04-03 20:39:25.287
CUSTOMER000000025409,,4,2024-04-03 21:14:56.504
CUSTOMER000000025411,아이와 함께 ,5,2024-04-03 21:57:09.395
CUSTOMER000000025413,,9,2024-04-04 01:44:34.451
CUSTOMER000000025415,,1,2024-04-04 03:29:39.424
CUSTOMER000000025416,혼자,7,2024-04-04 09:47:01.095
CUSTOMER000000025420,친구듥ㅡㅏ,2,2024-04-04 11:29:21.376
CUSTOMER000000025420,친구듥ㄱㅡㅏ,1,2024-04-04 11:30:57.257
CUSTOMER000000025422,,4,2024-04-04 11:50:19.392
CUSTOMER000000025422,가족,4,2024-04-04 11:50:59.954
CUSTOMER000000025422,,4,2024-04-04 11:52:28.647
CUSTOMER000000025424,,4,2024-04-04 13:59:03.362
CUSTOMER000000025426,부모님과 함께하는,4,2024-04-04 15:38:02.627
CUSTOMER000000025427,아이와 함께 할수있는,5,2024-04-04 15:44:12.58
CUSTOMER000000025415,트래킹,1,2024-04-04 15:48:23.708
CUSTOMER000000025429,아이,4,2024-04-04 17:33:44.788
CUSTOMER000000025431,,5,2024-04-04 19:56:24.57
CUSTOMER000000025431,,5,2024-04-04 19:58:31.123
CUSTOMER000000025431,,3,2024-04-04 20:00:52.163
CUSTOMER000000025433,,4,2024-04-04 20:58:53.971
CUSTOMER000000025434,3대가 함깨할 수 있는,4,2024-04-04 21:16:29.814
CUSTOMER000000025434,휴식,4,2024-04-04 21:17:57.239
CUSTOMER000000025436,,3,2024-04-04 21:20:25.892
CUSTOMER000000025424,아이들,3,2024-04-04 21:38:26.545
CUSTOMER000000025438,대가족여행,4,2024-04-04 22:07:07.986
CUSTOMER000000025438,서귀포 여행,4,2024-04-04 22:08:02.222
CUSTOMER000000025438,우도,1,2024-04-04 22:09:19.654
CUSTOMER000000025364,아기와 남쪽,4,2024-04-04 22:59:34.582
CUSTOMER000000025364,아기와 남쪽,4,2024-04-04 23:06:04.75
CUSTOMER000000004578,태교 여행,8,2024-04-05 08:30:52.923
CUSTOMER000000004578,남편과 ,8,2024-04-05 08:31:49.69
CUSTOMER000000025326,형제자매와. 갈수있는곳,3,2024-04-05 08:32:59.214
CUSTOMER000000025326,형제자매와. 동쪽코스,3,2024-04-05 08:33:27.403
CUSTOMER000000025257,친구,2,2024-04-05 10:51:20.193
CUSTOMER000000025257,친구,2,2024-04-05 10:52:06.731
CUSTOMER000000025257,친구,2,2024-04-05 10:52:57.302
CUSTOMER000000025443,칠순,3,2024-04-05 14:30:44.773
CUSTOMER000000025443,아이,3,2024-04-05 14:31:51.908
CUSTOMER000000025432,부부끼리,3,2024-04-05 14:49:43.833
CUSTOMER000000024646,배우자,3,2024-04-05 15:03:09.117
CUSTOMER000000025423,,2,2024-04-05 15:56:56.626
CUSTOMER000000025423,아빠랑 같이 여행,2,2024-04-05 15:57:37.014
CUSTOMER000000025423,아빠랑 같이 갈수 있는,2,2024-04-05 15:57:50.283
CUSTOMER000000025444,아이와 함께,5,2024-04-05 17:11:40.03
CUSTOMER000000025446,,4,2024-04-05 20:15:41.396
CUSTOMER000000025447,여자친구와 함께하는,5,2024-04-05 20:42:22.27
CUSTOMER000000025448,남남커플,3,2024-04-05 20:47:24.149
CUSTOMER000000025450,부부가 함ㄲㅣㅣ하는,4,2024-04-05 21:32:10.905
CUSTOMER000000025450,부부가함께하는 ,4,2024-04-05 21:33:19.105
CUSTOMER000000025446,,4,2024-04-05 21:54:46.711
CUSTOMER000000025446,,4,2024-04-05 21:56:19.078
CUSTOMER000000025438,제주시 서귀포 우도,3,2024-04-05 22:12:51.883
CUSTOMER000000025438,제주시 서귀포 우도,3,2024-04-05 22:31:21.652
CUSTOMER000000025438,제주시 서귀포,3,2024-04-05 22:34:17.664
CUSTOMER000000025453,할머니와 함께,5,2024-04-06 02:31:20.778
CUSTOMER000000025453,할머니와 함께,4,2024-04-06 02:31:28.6
CUSTOMER000000025453,할머니랑 제주서쪽,4,2024-04-06 02:37:45.103
CUSTOMER000000025455,,5,2024-04-06 07:37:12.009
CUSTOMER000000025457,,5,2024-04-06 12:49:32.81
CUSTOMER000000025458,,9,2024-04-06 13:44:31.685
CUSTOMER000000025460,아내와의 추억,3,2024-04-06 20:18:17.866
CUSTOMER000000024380,수학여행,3,2024-04-06 21:26:00.771
CUSTOMER000000025461,6,6,2024-04-06 21:51:24.128
CUSTOMER000000025463,아이와 함께,4,2024-04-06 22:38:16.093
CUSTOMER000000025464,남매와 함께하는,5,2024-04-06 22:39:13.524
CUSTOMER000000025423,아빠와 함께 갈 수 있는,2,2024-04-06 22:46:55.373
CUSTOMER000000025465,,4,2024-04-06 22:50:28.242
CUSTOMER000000025465,,4,2024-04-06 22:53:14.984
CUSTOMER000000025468,,4,2024-04-07 00:00:48.633
CUSTOMER000000024697,남친이랑 힐링맛집,4,2024-04-07 03:32:13.318
CUSTOMER000000025471,혼자 여행할 수 있는,3,2024-04-07 13:17:00.759
CUSTOMER000000025472,,3,2024-04-07 14:45:23.061
CUSTOMER000000025473,가족여행,3,2024-04-07 14:46:09.904
CUSTOMER000000025475,아이,5,2024-04-07 20:13:17.302
CUSTOMER000000025476,아이와,4,2024-04-07 20:14:28.446
CUSTOMER000000025475,아이 같이,4,2024-04-07 20:14:45.441
CUSTOMER000000025480,할머니랑 ,4,2024-04-07 23:28:24.3
CUSTOMER000000025480,할머니랑 ,4,2024-04-07 23:28:55.356
CUSTOMER000000025485,solo,5,2024-04-08 14:08:20.751
CUSTOMER000000025485,solo,4,2024-04-08 14:09:43.512
CUSTOMER000000025486,,5,2024-04-08 21:25:02.554
CUSTOMER000000025487,,3,2024-04-08 22:03:25.193
CUSTOMER000000025490,혼자 힐링하고 걷기 좋은 곳,1,2024-04-08 23:04:40.682
CUSTOMER000000025491,아이,4,2024-04-08 23:16:16.992
CUSTOMER000000025492,제주시 여행,3,2024-04-09 00:25:18.284
CUSTOMER000000025492,협제에서 숙박 바이크 해변 동문시장,3,2024-04-09 00:26:46.283
CUSTOMER000000025492,협제해수욕장 에서 숙박 전기 바이크 해변관광  동문시장,3,2024-04-09 00:27:38.947
CUSTOMER000000025493,,3,2024-04-09 04:13:50.373
CUSTOMER000000025494,4박5일,5,2024-04-09 06:54:50.387
CUSTOMER000000025494,4박5일,5,2024-04-09 07:05:23.172
CUSTOMER000000025494,4박5일,5,2024-04-09 07:06:08.614
CUSTOMER000000025496,6개월아기와 남편과 한달살이,9,2024-04-09 08:51:32.217
CUSTOMER000000025497,삼대,4,2024-04-09 09:02:13.511
CUSTOMER000000025498,아이와 함께,4,2024-04-09 12:59:37.486
CUSTOMER000000025501,,3,2024-04-09 14:08:54.845
CUSTOMER000000025502,중학생과 자연보기,3,2024-04-09 15:28:50.135
CUSTOMER000000025502,중학생과 자연 관광,3,2024-04-09 15:29:19.773
CUSTOMER000000025504,친구들,4,2024-04-09 17:30:34.249
CUSTOMER000000025506,부모님,2,2024-04-09 18:17:14.184
CUSTOMER000000025507,남친이랑,3,2024-04-09 18:39:56.448
CUSTOMER000000025507,남친이랑,3,2024-04-09 18:40:27.845
CUSTOMER000000025508,9살 남자아이와 할수있는,4,2024-04-09 20:15:20.548
CUSTOMER000000025508,9살 남자아이와 할수있는 우도를 포함한,4,2024-04-09 20:20:36.286
CUSTOMER000000025508,9살 남자아이와 할수있는 ,4,2024-04-09 20:27:34.372
CUSTOMER000000025509,,3,2024-04-09 21:50:32.295
CUSTOMER000000025509,가ㅈㅡㄱㅇㅣ행,3,2024-04-09 21:51:47.023
CUSTOMER000000025509,,3,2024-04-09 21:52:19.073
CUSTOMER000000025511,자매가 하는,4,2024-04-09 23:59:44.428
CUSTOMER000000025512,부모님과함께,2,2024-04-10 00:10:42.288
CUSTOMER000000025513,나 혼자 힐링여행,4,2024-04-10 00:14:18.885
CUSTOMER000000001871,3박4일,5,2024-04-10 08:26:46.554
CUSTOMER000000025490,부모님,2,2024-04-10 09:42:56.542
CUSTOMER000000025494,4박5일,5,2024-04-10 10:30:44.531
CUSTOMER000000025494,4박5일,5,2024-04-10 10:30:53.729
CUSTOMER000000025516,아이랑,3,2024-04-10 10:52:48.547
CUSTOMER000000025516,아이랑 바다,3,2024-04-10 10:53:36.405
CUSTOMER000000025516,아이랑 4월,3,2024-04-10 11:18:35.071
CUSTOMER000000025494,4박5일,5,2024-04-10 12:36:29.837
CUSTOMER000000025509,,3,2024-04-10 13:07:10.203
CUSTOMER000000025509,ㅇㅣ행,3,2024-04-10 13:08:49.594
CUSTOMER000000025520,,4,2024-04-10 14:50:50.647
CUSTOMER000000025520,,4,2024-04-10 14:51:50.156
CUSTOMER000000025520,야간,4,2024-04-10 14:52:30.389
CUSTOMER000000025521,연인과,3,2024-04-10 15:41:48.442
CUSTOMER000000025533,포토존이 많은,1,2024-04-10 23:18:31.408
CUSTOMER000000025533,아이외 함께할 수 있는,1,2024-04-10 23:21:37.599
CUSTOMER000000025533,아이외 함께할 수 있는,8,2024-04-10 23:23:52.283
CUSTOMER000000025535,,4,2024-04-11 07:47:35.63
CUSTOMER000000025494,4박5일,4,2024-04-11 08:49:53.35
CUSTOMER000000025536,친구들과,3,2024-04-11 09:13:35.264
CUSTOMER000000025536,친구들과 서쪽,3,2024-04-11 09:13:48.54
CUSTOMER000000025541,아이와 함께할 수 있는,4,2024-04-11 13:43:51.376
CUSTOMER000000025541,아이와 함께할수 있는,4,2024-04-11 13:45:48.298
CUSTOMER000000025542,,3,2024-04-11 14:13:07.821
CUSTOMER000000025543,,4,2024-04-11 15:36:16.41
CUSTOMER000000025543,,4,2024-04-11 15:41:03.823
CUSTOMER000000025543,,4,2024-04-11 15:41:58.907
CUSTOMER000000025544,목발,4,2024-04-11 15:58:37.652
CUSTOMER000000025545,아기와 함께,5,2024-04-11 16:23:04.404
CUSTOMER000000025546,부모님과 아이와 함께하는여행,4,2024-04-11 16:38:16.21
CUSTOMER000000025547,혼자 남쪽 뚜벅이,3,2024-04-11 19:37:01.001
CUSTOMER000000025549,유치원생과 함께 가족여행,5,2024-04-11 20:58:15.041
CUSTOMER000000025552,엄마와 함께,5,2024-04-11 21:44:39.713
CUSTOMER000000025520,오설록,4,2024-04-11 22:02:25.655
CUSTOMER000000025520,오설록,3,2024-04-11 22:03:21.904
CUSTOMER000000025555,아이,3,2024-04-11 23:20:37.489
CUSTOMER000000025556,신혼여행,4,2024-04-11 23:31:45.43
CUSTOMER000000025556,신혼여행,4,2024-04-11 23:42:57.164
CUSTOMER000000025494,4박5일,3,2024-04-12 00:51:08.052
CUSTOMER000000025559,,4,2024-04-12 01:15:59.797
CUSTOMER000000025559,,4,2024-04-12 01:16:44.809
CUSTOMER000000025543,,7,2024-04-12 02:42:02.191
CUSTOMER000000025562,대가족여행,5,2024-04-12 10:18:45.401
CUSTOMER000000001019,교래리,1,2024-04-12 10:27:05.443
CUSTOMER000000025564,아이,8,2024-04-12 10:35:45.271
CUSTOMER000000025565,,4,2024-04-12 10:54:10.23
CUSTOMER000000025567,부모님과 함께하는,3,2024-04-12 11:16:39.574
CUSTOMER000000025570,아이와함께,3,2024-04-12 15:27:42.59
CUSTOMER000000025574,친구와의 동쪽여행,4,2024-04-12 19:19:09.236
CUSTOMER000000025574,친구들과 함께하는 제주동쪽,4,2024-04-12 19:22:07.74
CUSTOMER000000025575,,3,2024-04-12 19:22:34.799
CUSTOMER000000025575,,3,2024-04-12 19:30:10.785
CUSTOMER000000025575,ㅇㅣ른3ㅁㅣㅇ잇ㅣ,3,2024-04-12 19:30:51.215
CUSTOMER000000025570,아이와함께 재미있는,3,2024-04-12 19:47:28.149
CUSTOMER000000025570,아이와함께 ,3,2024-04-12 19:48:18.6
CUSTOMER000000025580,아이와,5,2024-04-12 23:17:45.48
CUSTOMER000000025570,아이와 함께,3,2024-04-13 09:01:07.748
CUSTOMER000000025543,,3,2024-04-13 13:23:05.671
CUSTOMER000000025543,,6,2024-04-13 13:24:04.621
CUSTOMER000000025556,신혼여행,4,2024-04-13 13:36:45.567
CUSTOMER000000025586,,3,2024-04-13 14:21:47.539
CUSTOMER000000025588,아이,3,2024-04-13 15:35:03.516
CUSTOMER000000025570,제주항 근처,1,2024-04-13 17:01:46.513
CUSTOMER000000025958,,3,2024-05-06 14:38:51.492
CUSTOMER000000025586,부모님 모시고,3,2024-04-13 19:32:37.894
CUSTOMER000000025594,태교,5,2024-04-14 09:37:32.261
CUSTOMER000000025594,맛집,5,2024-04-14 09:38:37.216
CUSTOMER000000025598,아이,4,2024-04-14 12:23:32.505
CUSTOMER000000025599,,4,2024-04-14 12:38:14.943
CUSTOMER000000025601,아이,4,2024-04-14 13:52:15.522
CUSTOMER000000025594,힐링,5,2024-04-14 14:49:57.105
CUSTOMER000000006709,부부가 ,3,2024-04-14 14:57:51.032
CUSTOMER000000025602,,1,2024-04-14 15:08:27.246
CUSTOMER000000025604,애인,4,2024-04-14 16:43:43.657
CUSTOMER000000025605,싱글,3,2024-04-14 17:56:37.109
CUSTOMER000000025606,,3,2024-04-14 17:57:54.986
CUSTOMER000000025608,,2,2024-04-14 19:11:22.336
CUSTOMER000000025600,아이와 함께 할수 있는,4,2024-04-14 21:13:50.014
CUSTOMER000000025600,2세 자녀와 함께 할수 있는,4,2024-04-14 21:14:36.846
CUSTOMER000000025543,비,5,2024-04-14 22:48:43.348
CUSTOMER000000025614,연인과 함끼,4,2024-04-15 09:24:01.828
CUSTOMER000000023196,,2,2024-04-15 10:51:09.791
CUSTOMER000000025616,남자 혼자,6,2024-04-15 11:43:50.881
CUSTOMER000000025616,우도,6,2024-04-15 11:45:22.815
CUSTOMER000000025617,엄마와 함께,4,2024-04-15 12:39:29.554
CUSTOMER000000025617,엄마와 함께 힐링여행,4,2024-04-15 15:08:12.421
CUSTOMER000000025617,힐링여행,4,2024-04-15 15:10:32.636
CUSTOMER000000025620,4족여행,3,2024-04-15 15:49:58.405
CUSTOMER000000025620,아이들 ,3,2024-04-15 15:52:21.303
CUSTOMER000000022117,아이와 함께 할,3,2024-04-15 17:11:14.861
CUSTOMER000000025482,신혼여행,4,2024-04-15 19:13:57.552
CUSTOMER000000025627,친구,3,2024-04-15 23:51:23.72
CUSTOMER000000016304,초등학교 수학여행,3,2024-04-16 01:28:09.894
CUSTOMER000000025629,부모님 가족여행,4,2024-04-16 04:12:38.266
CUSTOMER000000025629,할머니할아버지와,4,2024-04-16 04:17:17.061
CUSTOMER000000025629,할머니와,4,2024-04-16 04:19:24.22
CUSTOMER000000025556,신혼여행 즐긴다,4,2024-04-16 11:06:02.282
CUSTOMER000000025632,,8,2024-04-16 14:30:23.36
CUSTOMER000000025633,,1,2024-04-16 16:41:54.508
CUSTOMER000000025636,강아지,9,2024-04-16 16:54:12.704
CUSTOMER000000025636,강아지,9,2024-04-16 16:56:58.697
CUSTOMER000000025636,아이와 함께,9,2024-04-16 16:58:06.368
CUSTOMER000000025640,신혼부부여행,3,2024-04-16 21:04:11.74
CUSTOMER000000025640,신혼부부여행,3,2024-04-16 21:06:51.359
CUSTOMER000000025641,,4,2024-04-16 21:08:58.16
CUSTOMER000000025642,친구랑 둘잇ㅣ,3,2024-04-16 21:18:04.222
CUSTOMER000000025642,친구랑 둘이,3,2024-04-16 21:18:16.875
CUSTOMER000000025643,,3,2024-04-16 22:16:22.24
CUSTOMER000000025645,,3,2024-04-16 22:41:48.283
CUSTOMER000000025646,숲 ,3,2024-04-16 23:40:59.032
CUSTOMER000000025647,,3,2024-04-16 23:43:24.678
CUSTOMER000000025648,아이,5,2024-04-17 01:54:19.182
CUSTOMER000000025648,함덕,5,2024-04-17 01:56:48.861
CUSTOMER000000025651,힐링,4,2024-04-17 12:19:48.116
CUSTOMER000000025651,,4,2024-04-17 12:22:21.322
CUSTOMER000000025651,ㄷㅡㅇㅉㅡㄱ,4,2024-04-17 12:22:45.213
CUSTOMER000000025652,부부,5,2024-04-17 12:46:56.441
CUSTOMER000000025655,아이,4,2024-04-17 14:08:49.217
CUSTOMER000000025655,아이와 ,4,2024-04-17 14:09:54.822
CUSTOMER000000025656,힐링할 수 있는,3,2024-04-17 15:08:47.113
CUSTOMER000000025657,가족이 함께,5,2024-04-17 15:37:42.882
CUSTOMER000000025658,,4,2024-04-17 19:01:12.818
CUSTOMER000000025658,아이와 함께,4,2024-04-17 19:02:14.86
